CLIENT_ID,ACCOUNT_ID,ENTDATE,INV_AMT,INV_ID,invoice_expensive_cheap,negative_service,zero_service,apriori_rare_service,service_low_cluster,service_outliers_kmeans,low_cluster,outliers_kmeans,status,status_review,comment_col,Unusual_service_combination,Invoice_amount_variation,Unusual_amount,Services_with_Negative_Amount,Zero_Service,sum_errors,percentage_error
41839036,34149008,2019-08-01,52457,2844534,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
42054587,34364559,2019-08-01,39921,2847868,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41871271,34181243,2019-08-01,10347,2757345,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41839048,34149020,2019-08-01,29980,2849005,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41787584,34097556,2019-08-01,13783,2755894,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41958776,34268748,2019-08-01,16969,2741903,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41888766,34198738,2019-08-01,7787,2751878,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41847618,34157590,2019-08-01,24211,2746117,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40674811,32984742,2019-08-01,71625,2757986,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41823909,34133881,2019-08-01,17972,2747285,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41903759,34213731,2019-08-01,20446,2846438,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41839133,34149105,2019-08-01,53436,2827582,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41834611,34144583,2019-08-01,10403,2755342,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,,1,1,1,1,1,4.0,50.0
41803324,34113296,2019-08-01,16976,2746631,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41926797,34236769,2019-08-01,25391,2744402,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41929937,34239909,2019-08-01,39366,2822950,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41823983,34133955,2019-08-01,29931,2846064,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41910778,34220750,2019-08-01,9986,2753995,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41935843,34245815,2019-08-01,72961,2822940,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41759596,34069568,2019-08-01,22118,2752462,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,,1,1,1,1,1,4.0,50.0
41803401,34113373,2019-08-01,15931,2814839,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,,1,1,1,1,1,4.0,50.0
41857092,34167064,2019-08-01,53714,2844620,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41966812,34276784,2019-08-01,16976,2742450,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41045090,33355021,2019-08-01,52440,2760367,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41918007,34227979,2019-08-01,14508,2752150,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41028084,33338015,2019-08-01,62974,2765998,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41950912,34260884,2019-08-01,51794,2783695,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41915986,34225958,2019-08-01,13085,2757240,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40903853,33213784,2019-08-01,18834,2741208,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41868191,34178163,2019-08-01,37013,2815652,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41962753,34272725,2019-08-01,2662,2755370,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41844201,34154173,2019-08-01,31669,2846398,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41821664,34131636,2019-08-01,17972,2749373,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41920799,34230771,2019-08-01,15558,2756313,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41825989,34135961,2019-08-01,27276,2749418,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41785770,34095742,2019-08-01,13486,2743086,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40892904,33202835,2019-08-01,11510,2768924,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41869205,34179177,2019-08-01,9986,2757524,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,,1,1,1,0,1,4.0,50.0
41965652,34275624,2019-08-01,10408,2752070,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,,1,1,1,1,1,4.0,50.0
42033648,34343620,2019-08-01,10711,2747892,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41844727,34154699,2019-08-01,12117,2754405,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41800456,34110428,2019-08-01,14323,2845273,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40815054,33124985,2019-08-01,55909,2760143,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40742886,33052817,2019-08-01,13491,2764706,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41803069,34113041,2019-08-01,24970,2743995,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41821666,34131638,2019-08-01,27316,2841946,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41800494,34110466,2019-08-01,11048,2840693,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41017070,33327001,2019-08-01,18084,2762335,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40741967,33051898,2019-08-01,0,2774396,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41826686,34136658,2019-08-01,31965,2864834,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41922000,34231972,2019-08-01,11255,2742019,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,,1,1,1,1,1,4.0,50.0
41202207,33512148,2019-08-23,103659,2870072,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40723058,33032989,2019-08-01,24979,2759424,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40920864,33230795,2019-08-01,30087,2762038,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41934609,34244581,2019-08-01,17976,2747645,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41878211,34188183,2019-08-01,20390,2743460,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,,1,1,1,1,1,4.0,50.0
40741824,33051755,2019-08-01,43098,2762994,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40770028,33079959,2019-08-01,9982,2740406,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41789706,34099678,2019-08-01,10400,2742639,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,,1,1,1,1,1,4.0,50.0
41842470,34152442,2019-08-01,17977,2751860,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40722979,33032910,2019-08-01,22385,2775095,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41789715,34099687,2019-08-01,37445,2850906,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41829192,34139164,2019-08-01,9988,2752591,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41808540,34118512,2019-08-01,41097,2853788,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40770863,33080794,2019-08-01,37014,2759752,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41976699,34286671,2019-08-01,21297,2750792,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40858910,33168841,2019-08-01,90,2761266,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
40780863,33090794,2019-08-01,26139,2739591,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
