CLIENT_ID,ACCOUNT_ID,ENTDATE,INV_AMT,INV_ID,invoice_expensive_cheap,negative_service,zero_service,apriori_rare_service,service_low_cluster,service_outliers_kmeans,low_cluster,outliers_kmeans,status,status_review,comment_col,Unusual_service_combination,Invoice_amount_variation,Unusual_amount,Services_with_Negative_Amount,Zero_Service,sum_errors,percentage_error
43387420,35697432,2019-09-01,9989,8730574,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43386412,35696424,2019-09-01,13732,8789018,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42013684,34323656,2019-09-01,13977,8707620,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43316822,35626834,2019-09-01,7990,8779515,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43338837,35648849,2019-09-01,9990,8753924,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43316795,35626807,2019-09-01,28083,8990880,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41023068,33332999,2019-09-01,135021,8799332,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43370262,35680274,2019-09-01,48974,9126919,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41988603,34298575,2019-09-01,29985,8826373,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41988745,34298717,2019-09-01,0,8478573,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41996804,34306776,2019-09-01,10903,8716300,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43316634,35626646,2019-09-01,19990,8729638,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41960632,34270604,2019-09-01,0,8445281,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41988630,34298602,2019-09-01,7980,8687419,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43316624,35626636,2019-09-01,7990,8746568,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43338738,35648750,2019-09-01,19990,8786817,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43387707,35697719,2019-09-01,9990,8770176,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43338649,35648661,2019-09-01,19988,8728128,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41605110,33915082,2019-09-01,24976,8685859,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41021089,33331020,2019-09-01,39075,8792235,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41804752,34114724,2019-09-01,40551,9126046,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41996838,34306810,2019-09-01,19984,8686035,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41021088,33331019,2019-09-01,60717,8793109,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41961492,34271464,2019-09-01,0,8473100,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41959657,34269629,2019-09-01,21997,8843125,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43351444,35661456,2019-09-01,6990,8760413,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41020094,33330025,2019-09-01,91951,8791400,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43351559,35661571,2019-09-01,22980,8728488,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41056069,33366000,2019-09-01,137770,8797035,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41020082,33330013,2019-09-01,60689,8837114,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997534,34307506,2019-09-01,9990,8708195,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41987760,34297732,2019-09-01,19974,8682440,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43351968,35661980,2019-09-01,19988,8738363,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43351409,35661421,2019-09-01,9989,8740592,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43338385,35648397,2019-09-01,19991,8735416,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43316831,35626843,2019-09-01,9990,8790757,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43387015,35697027,2019-09-01,16990,8728402,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42005673,34315645,2019-09-01,6989,8721586,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42005618,34315590,2019-09-01,0,8455734,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41807987,34117959,2019-09-01,0,8471587,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41988480,34298452,2019-09-01,36080,8856354,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41996866,34306838,2019-09-01,17972,8802949,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41808044,34118016,2019-09-01,20398,8686617,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43388298,35698310,2019-09-01,46690,9127941,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41811698,34121670,2019-09-01,10406,8712117,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43338336,35648348,2019-09-01,21495,8585575,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42014549,34324521,2019-09-01,19989,8686707,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41959684,34269656,2019-09-01,0,8484521,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41806878,34116850,2019-09-01,15967,8700259,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43349978,35659990,2019-09-01,7990,8785629,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43350107,35660119,2019-09-01,19980,8757794,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41988917,34298889,2019-09-01,7984,8699553,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43350191,35660203,2019-09-01,19990,8749903,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41807899,34117871,2019-09-01,49723,9126117,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997562,34307534,2019-09-01,9990,8719657,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41988742,34298714,2019-09-01,6440,8685344,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42014539,34324511,2019-09-01,17985,8696544,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41959700,34269672,2019-09-01,13477,8700358,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43350506,35660518,2019-09-01,31785,9130908,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43339011,35649023,2019-09-01,19980,8734472,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41988841,34298813,2019-09-01,7983,8696168,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43350561,35660573,2019-09-01,19980,8751999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41988835,34298807,2019-09-01,17972,8688240,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41054076,33364007,2019-09-01,18001,9125994,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41988783,34298755,2019-09-01,7983,8720652,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41960884,34270856,2019-09-01,23489,8693892,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41809867,34119839,2019-09-01,7982,8684981,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43350682,35660694,2019-09-01,0,8620277,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41974515,34284487,2019-09-01,7982,8722226,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41808403,34118375,2019-09-01,19984,8685058,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43369537,35679549,2019-09-01,7990,8761221,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41998645,34308617,2019-09-01,7989,8711259,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43366170,35676182,2019-09-01,19981,8767275,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41998684,34308656,2019-09-01,19479,8691873,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43328706,35638718,2019-09-01,7990,8761046,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43354754,35664766,2019-09-01,9990,8766397,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42005469,34315441,2019-09-01,19752,8707318,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43353589,35663601,2019-09-01,7990,9129826,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41986502,34296474,2019-09-01,13476,8459197,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41982497,34292469,2019-09-01,19975,8682206,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43337037,35647049,2019-09-01,14990,8746782,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41981926,34291898,2019-09-01,0,8465063,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43353896,35663908,2019-09-01,8990,8773355,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43355767,35665779,2019-09-01,7990,8734699,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43336961,35646973,2019-09-01,17980,8761196,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997584,34307556,2019-09-01,14680,8698445,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41998544,34308516,2019-09-01,7982,8715451,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997603,34307575,2019-09-01,7984,8716750,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43352587,35662599,2019-09-01,1000,8790812,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43336683,35646695,2019-09-01,12580,8775348,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997655,34307627,2019-09-01,56964,9126484,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41061076,33371007,2019-09-01,100603,9126084,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41806586,34116558,2019-09-01,11871,8471280,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997664,34307636,2019-09-01,9987,8714132,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41998596,34308568,2019-09-01,7989,8719081,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41985751,34295723,2019-09-01,25144,8698285,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997585,34307557,2019-09-01,23978,8692447,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41998652,34308624,2019-09-01,0,8471935,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997900,34307872,2019-09-01,7489,8724083,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43352385,35662397,2019-09-01,19990,8763631,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41998697,34308669,2019-09-01,6982,8719624,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41985888,34295860,2019-09-01,19979,8685092,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41806617,34116589,2019-09-01,58968,8792017,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41014095,33324026,2019-09-01,58069,8801043,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41998550,34308522,2019-09-01,0,8474765,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41985921,34295893,2019-09-01,30392,8683213,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41986883,34296855,2019-09-01,5712,8690923,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41061066,33370997,2019-09-01,29380,8856041,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41808349,34118321,2019-09-01,56460,8890159,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41987555,34297527,2019-09-01,5000,8790278,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41998581,34308553,2019-09-01,25650,8834267,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41808153,34118125,2019-09-01,0,8465373,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41806581,34116553,2019-09-01,24976,8686871,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43339381,35649393,2019-09-01,19990,8758739,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43352948,35662960,2019-09-01,14590,8759913,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43339333,35649345,2019-09-01,21977,8729306,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43353030,35663042,2019-09-01,7990,8781215,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43350219,35660231,2019-09-01,23680,9126843,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997778,34307750,2019-09-01,14987,8709183,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43350229,35660241,2019-09-01,19981,8763306,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997787,34307759,2019-09-01,7984,8708188,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41807936,34117908,2019-09-01,24980,8695773,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41986589,34296561,2019-09-01,19983,8698251,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41988808,34298780,2019-09-01,14990,8718546,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43339385,35649397,2019-09-01,7990,8759211,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41988796,34298768,2019-09-01,0,8485407,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41989555,34299527,2019-09-01,12458,8800157,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43332103,35642115,2019-09-01,9990,8760880,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41807106,34117078,2019-09-01,19988,8695285,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43337785,35647797,2019-09-01,7990,8763478,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43337767,35647779,2019-09-01,9990,8779844,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41986859,34296831,2019-09-01,7984,8695861,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43337244,35647256,2019-09-01,19990,8779126,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41806704,34116676,2019-09-01,60694,8794350,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43336555,35646567,2019-09-01,34283,9103912,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41017070,33327001,2019-09-01,65304,9125882,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997682,34307654,2019-09-01,0,8662974,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41992512,34302484,2019-09-01,0,8453830,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43337572,35647584,2019-09-01,7990,8730310,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41036090,33346021,2019-09-01,33592,8827491,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41986719,34296691,2019-09-01,13986,8697070,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41036085,33346016,2019-09-01,51428,8794343,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41015082,33325013,2019-09-01,63975,8794291,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43345450,35655462,2019-09-01,27578,8750278,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41806646,34116618,2019-09-01,7986,8720761,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43336460,35646472,2019-09-01,19990,8739228,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43353603,35663615,2019-09-01,28652,9013219,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43342331,35652343,2019-09-01,13480,8774243,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43352536,35662548,2019-09-01,7990,8757592,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41991831,34301803,2019-09-01,10818,8710498,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43338065,35648077,2019-09-01,9991,8756388,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43345644,35655656,2019-09-01,19980,8767695,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43337924,35647936,2019-09-01,12747,9127085,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41991747,34301719,2019-09-01,19972,8682487,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41997665,34307637,2019-09-01,6989,8687179,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43353540,35663552,2019-09-01,7990,8775738,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41807465,34117437,2019-09-01,112227,8808187,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41053070,33363001,2019-09-01,64772,8795537,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41032085,33342016,2019-09-01,51069,8794885,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41991713,34301685,2019-09-01,15970,8703431,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43346629,35656641,2019-09-01,19990,9127874,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43347416,35657428,2019-09-01,30980,9128925,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43341698,35651710,2019-09-01,15990,9127622,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43342295,35652307,2019-09-01,24973,8620032,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41807670,34117642,2019-09-01,19974,8684869,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43345293,35655305,2019-09-01,36169,9127495,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41807407,34117379,2019-09-01,40685,8858953,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43347428,35657440,2019-09-01,1000,8790456,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41995594,34305566,2019-09-01,9984,8790137,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41046087,33356018,2019-09-01,47533,8799192,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41990812,34300784,2019-09-01,6989,8690983,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43341659,35651671,2019-09-01,9990,9128383,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43345838,35655850,2019-09-01,8092,8768017,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43340795,35650807,2019-09-01,6990,8727342,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41992588,34302560,2019-09-01,0,8471609,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43341771,35651783,2019-09-01,14990,9130169,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43340758,35650770,2019-09-01,19968,8773139,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43343414,35653426,2019-09-01,10889,8766611,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41991904,34301876,2019-09-01,0,8479312,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
